,t_Mean_MAE,t_Mean_MSE,t_Mean_R2,t_Std_MAE,t_Std_MSE,t_Std_R2,v_Mean_MAE,v_Mean_MSE,v_Mean_R2,v_Std_MAE,v_Std_MSE,v_Std_R2
81,3.1299672071670486,52.037581843810344,0.5796150044355071,1.5802716646375268,56.16222338193535,0.3585472414073715,4.053712579485078,91.75023467581516,0.21296912832612697,0.5351055468483173,56.97767663942263,0.15537964243861654
243,2.788449090903845,32.45709862997238,0.6215221984023976,0.41237736239620404,10.897132604808208,0.10599550416610135,3.6716075287530088,74.47331069712763,0.3711715528462375,0.38988978581060424,33.918000347639165,0.1369667009703548
729,2.5636540865314226,26.925143946599633,0.7127716655241492,0.2604641692251555,6.542553583592279,0.08593672606069823,3.3302051179696006,52.60669386673258,0.47252789615008606,0.15383922880950213,8.90326639127644,0.041484343102683986
2187,2.176032766706135,21.098548492345525,0.7608994960157827,0.49190490338583137,9.484607096415607,0.11696603932442336,3.0688649061278808,78.76598837590686,0.444479755505572,0.3105625827803926,38.08060617531117,0.10917069404174302
3356,2.4196941355379016,22.517893458082444,0.717012223225993,0.14589925145969487,4.516910912967292,0.05996934326580823,3.164978104681155,76.95641990382569,0.5018465425597519,0.16949509928705925,29.18227314143295,0.09825666789107688
