,t_Mean_MAE,t_Mean_MSE,t_Mean_R2,t_Std_MAE,t_Std_MSE,t_Std_R2,v_Mean_MAE,v_Mean_MSE,v_Mean_R2,v_Std_MAE,v_Std_MSE,v_Std_R2
81,10.138372773287927,487.32123506773706,0.7822692664017394,4.613020791399567,572.0188771248678,0.1938489374384354,24.72547598138552,1362.1246494099337,0.17682610508430788,1.4161849032814462,153.02517883605333,0.1312967378705815
243,10.939231099484799,365.1028094580824,0.8016823382383528,3.0001762697767624,202.66466241391788,0.10079961487538001,19.44579190192324,928.8010918278911,0.4936627930088392,1.0468729764779574,116.56361188016866,0.0353359051197892
729,10.829752099302443,306.6143410867512,0.8283016848542635,1.5583210665059801,77.42234352365364,0.04510383596563485,17.13816097139658,827.403798560896,0.6037900309606066,0.686628050206281,222.6465833783769,0.053370408489764536
2187,10.76684355319935,344.5848612127033,0.8180380080850487,1.3662699534145044,88.78372786182945,0.04023531935741117,14.905621902119345,575.5514488881881,0.6791452199316961,0.3525824287256471,93.91546838090832,0.04165634115478814
3363,11.094590687623597,367.0678547740417,0.8236883892899092,0.8462554606302846,29.98189797838118,0.025014835007110627,14.674810207133282,622.6307767710398,0.6574537205098986,0.4745229842362386,131.25014836961552,0.045356637477384894
