,t_Mean_MAE,t_Mean_MSE,t_Mean_R2,t_Std_MAE,t_Std_MSE,t_Std_R2,v_Mean_MAE,v_Mean_MSE,v_Mean_R2,v_Std_MAE,v_Std_MSE,v_Std_R2
81,3.865959044091098,38.798072088138134,0.992380012870413,2.0036228646421312,27.368849538832833,0.005283357124580633,28.92767752939134,1700.0668504320197,0.6243628216716198,0.9743808169994987,65.23682076481799,0.01646138185202937
243,7.582733549126866,158.20728080121953,0.9655285847320746,3.523788885071781,107.4728720072565,0.02314950960920191,23.183394784406723,1197.0059318960468,0.7482019154531799,1.1049254861885032,127.46209339658719,0.023207015124422796
729,10.227945851727986,246.67587461817484,0.9473358703704828,1.974522922642983,95.04930132035368,0.02092276877114235,17.97259747364489,842.8078919818038,0.8319849705166457,1.1853165215812287,182.4168565181989,0.03150226756810042
2187,10.02645801288038,251.42333936100016,0.9459607759683522,2.0963875897231894,113.48927313970765,0.023211866218620838,14.426438892259814,519.9568752661428,0.8857741946864696,0.17976384229031778,58.523865938651625,0.011302148320735977
3363,8.463059431997511,165.35230459901874,0.9640157532461522,1.2840805586194932,50.77478133987217,0.011401881112733358,13.562052445834045,475.79827775423445,0.8968359402129173,0.8571054823484695,86.02967275386854,0.012143088801030814
